idDeputado,idProposicao
178989,2205684
178993,2205684
178997,2205684
146788,2205684
204434,2205684
194260,2205684
195866,2205684
66179,2205684
204482,2205684
204483,2205684
193726,2205684
204387,2205684
196358,2205684
204436,2205684
204437,2205684
204487,2205684
204354,2205684
204355,2205684
204389,2205684
204390,2205684
204490,2205684
204492,2205684
198197,2205684
98057,2205684
204494,2205684
204357,2205684
204358,2205684
204439,2205684
204495,2205684
204496,2205684
204499,2205684
204500,2205684
204394,2205684
204431,2205684
204396,2205684
204398,2205684
76874,2205684
204441,2205684
204442,2205684
204360,2205684
133810,2205684
204405,2205684
204362,2205684
116379,2205684
204408,2205684
204501,2205684
204364,2205684
143084,2205684
204505,2205684
198783,2205684
204409,2205684
204508,2205684
204447,2205684
204448,2205684
204451,2205684
204432,2205684
204512,2205684
204426,2205684
204428,2205684
204453,2205684
204454,2205684
204515,2205684
204456,2205684
204460,2205684
204461,2205684
204429,2205684
204525,2205684
204463,2205684
204464,2205684
204370,2205684
204371,2205684
204372,2205684
204530,2205684
135054,2205684
204536,2205684
204471,2205684
204375,2205684
204538,2205684
204474,2205684
204416,2205684
204542,2205684
204475,2205684
204379,2205684
204476,2205684
204545,2205684
204380,2205684
204421,2205684
90201,2205684
204477,2205684
74090,2205684
139285,2205684
74554,2205684
74356,2205684
74571,2205684
74060,2205684
160569,2205684
160600,2205684
204551,2205684
204553,2205684
69871,2205684
178857,2205684
178858,2205684
178863,2205684
204554,2205684
204555,2205684
204558,2205684
204559,2205684
204560,2205684
204561,2205684
204563,2205684
204565,2205684
204566,2205684
204567,2205684
204569,2205684
204570,2205684
204571,2205684
204572,2205684
204573,2205684
197438,2205684
204574,2205684
204576,2205684
122974,2205684
73696,2205684
205865,2205684
207309,2205684
90842,2205684
74052,2205684
209189,2205684
74574,2205684
74200,2205684
74212,2205684
204397,2205683
204397,2205682
204397,2205681
204360,2205680
204397,2205679
204397,2205678
204397,2205677
204397,2205676
204397,2205675
204397,2205674
204397,2205673
204397,2205672
204397,2205671
72442,2205668
72442,2205667
178930,2205665
204569,2205663
74459,2205662
74419,2205662
74305,2205662
73531,2205662
74749,2205662
74655,2205662
74439,2205662
74585,2205662
74467,2205662
73460,2205662
73486,2205662
73482,2205662
73586,2205662
74400,2205662
74398,2205662
74270,2205662
74160,2205662
74156,2205662
74376,2205662
74044,2205662
74158,2205662
133439,2205662
141513,2205662
141405,2205662
141439,2205662
141411,2205662
141508,2205662
141518,2205662
141488,2205662
141553,2205662
141555,2205662
152610,2205662
160641,2205662
160645,2205662
143632,2205662
160575,2205662
160534,2205662
160556,2205662
160518,2205662
160640,2205662
160588,2205662
160758,2205662
160674,2205662
160528,2205662
160642,2205662
160592,2205662
160538,2205662
160535,2205662
160559,2205662
160558,2205662
160653,2205662
164360,2205662
171617,2205662
177282,2205662
204422,2205662
204480,2205662
178832,2205662
178835,2205662
74646,2205662
133968,2205662
178842,2205662
178866,2205662
178874,2205662
178908,2205662
134812,2205662
178909,2205662
178912,2205662
72442,2205662
178920,2205662
178927,2205662
178929,2205662
178934,2205662
178939,2205662
178946,2205662
178947,2205662
178954,2205662
178959,2205662
178964,2205662
178969,2205662
178970,2205662
178986,2205662
178993,2205662
178994,2205662
204434,2205662
66179,2205662
204482,2205662
204483,2205662
204387,2205662
92699,2205662
191923,2205662
204485,2205662
204435,2205662
204437,2205662
204438,2205662
204352,2205662
204487,2205662
204489,2205662
204354,2205662
204389,2205662
204390,2205662
204492,2205662
98057,2205662
204494,2205662
204439,2205662
204500,2205662
204394,2205662
204397,2205662
107283,2205662
204441,2205662
108338,2205662
204360,2205662
204403,2205662
204405,2205662
116379,2205662
204408,2205662
204501,2205662
204504,2205662
204364,2205662
204508,2205662
204366,2205662
204512,2205662
204426,2205662
204427,2205662
204514,2205662
204428,2205662
204410,2205662
204515,2205662
204517,2205662
204518,2205662
204456,2205662
204459,2205662
204429,2205662
204524,2205662
204525,2205662
204463,2205662
204412,2205662
204465,2205662
204527,2205662
204370,2205662
204466,2205662
204372,2205662
204373,2205662
204467,2205662
135054,2205662
204534,2205662
204535,2205662
68720,2205662
204472,2205662
204474,2205662
204416,2205662
204377,2205662
204541,2205662
204542,2205662
204379,2205662
204476,2205662
204544,2205662
204380,2205662
90201,2205662
204381,2205662
204548,2205662
204549,2205662
204550,2205662
74090,2205662
74571,2205662
74060,2205662
150418,2205662
160666,2205662
160610,2205662
204553,2205662
93083,2205662
69871,2205662
178857,2205662
178881,2205662
178889,2205662
204556,2205662
204558,2205662
204559,2205662
204561,2205662
204563,2205662
204570,2205662
204571,2205662
204575,2205662
178948,2205662
73696,2205662
178930,2205662
206231,2205662
74052,2205662
209189,2205662
74200,2205662
74212,2205662
178879,2205661
178879,2205660
178879,2205659
178879,2205658
136811,2205656
178879,2205655
74848,2205654
74848,2205653
74419,2205653
74305,2205653
73531,2205653
74655,2205653
73486,2205653
74784,2205653
73586,2205653
74283,2205653
74270,2205653
74262,2205653
74156,2205653
73943,2205653
141513,2205653
141405,2205653
141427,2205653
141508,2205653
141518,2205653
141516,2205653
141531,2205653
141553,2205653
151208,2205653
152610,2205653
152605,2205653
160541,2205653
160645,2205653
160669,2205653
143632,2205653
160575,2205653
160534,2205653
160598,2205653
160758,2205653
160587,2205653
160527,2205653
160635,2205653
160665,2205653
160528,2205653
160512,2205653
160531,2205653
160535,2205653
160545,2205653
160653,2205653
160639,2205653
164360,2205653
171617,2205653
171623,2205653
177282,2205653
204422,2205653
178831,2205653
178832,2205653
74646,2205653
178836,2205653
178839,2205653
178842,2205653
178843,2205653
178871,2205653
178874,2205653
178876,2205653
178912,2205653
178916,2205653
72442,2205653
178920,2205653
178928,2205653
178929,2205653
178931,2205653
178937,2205653
178939,2205653
178945,2205653
178947,2205653
178953,2205653
178956,2205653
178959,2205653
178961,2205653
178964,2205653
178966,2205653
178969,2205653
178977,2205653
66828,2205653
178981,2205653
178989,2205653
178992,2205653
178993,2205653
178994,2205653
146788,2205653
204434,2205653
194260,2205653
66179,2205653
204483,2205653
204436,2205653
204438,2205653
204352,2205653
204487,2205653
204354,2205653
204355,2205653
204356,2205653
204491,2205653
204492,2205653
98057,2205653
204494,2205653
204357,2205653
204358,2205653
204439,2205653
204496,2205653
204499,2205653
204500,2205653
204393,2205653
204430,2205653
204397,2205653
76874,2205653
204441,2205653
108338,2205653
204359,2205653
204360,2205653
133810,2205653
204404,2205653
204405,2205653
204407,2205653
116379,2205653
204408,2205653
204503,2205653
204364,2205653
143084,2205653
204409,2205653
204447,2205653
204509,2205653
204448,2205653
204366,2205653
204432,2205653
204426,2205653
204427,2205653
204454,2205653
204410,2205653
204518,2205653
204456,2205653
204459,2205653
204429,2205653
204524,2205653
204525,2205653
204463,2205653
204464,2205653
204412,2205653
204465,2205653
204371,2205653
204466,2205653
204372,2205653
204414,2205653
204373,2205653
204530,2205653
204467,2205653
204469,2205653
204534,2205653
204535,2205653
204536,2205653
204471,2205653
68720,2205653
204375,2205653
204537,2205653
204418,2205653
204377,2205653
204540,2205653
204542,2205653
204378,2205653
204476,2205653
204380,2205653
204421,2205653
90201,2205653
204381,2205653
139285,2205653
74356,2205653
74060,2205653
141408,2205653
150418,2205653
204551,2205653
204552,2205653
69871,2205653
178858,2205653
178861,2205653
178881,2205653
204554,2205653
204557,2205653
204558,2205653
204559,2205653
204560,2205653
204561,2205653
204562,2205653
204567,2205653
204569,2205653
197438,2205653
204576,2205653
122974,2205653
205548,2205653
205550,2205653
73696,2205653
178930,2205653
207176,2205653
90842,2205653
141552,2205653
74200,2205653
74571,2205652
135054,2205651
135054,2205650
193726,2205649
178920,2205648
204455,2205647
204517,2205646
141553,2205645
178842,2205645
178916,2205645
72442,2205645
178956,2205645
178977,2205645
178987,2205645
204496,2205645
204404,2205645
204366,2205645
204410,2205645
204519,2205645
204461,2205645
204429,2205645
204371,2205645
204531,2205645
204534,2205645
204536,2205645
204383,2205645
178933,2205644
73801,2205643
74459,2205643
73466,2205643
74419,2205643
74305,2205643
74075,2205643
74749,2205643
74299,2205643
74439,2205643
74043,2205643
74585,2205643
74467,2205643
73486,2205643
73586,2205643
74283,2205643
74270,2205643
74273,2205643
74161,2205643
74156,2205643
74376,2205643
74158,2205643
136811,2205643
141335,2205643
141513,2205643
141405,2205643
141439,2205643
141411,2205643
141421,2205643
141428,2205643
141508,2205643
141518,2205643
141488,2205643
141531,2205643
146307,2205643
152610,2205643
154178,2205643
160641,2205643
160591,2205643
160669,2205643
143632,2205643
160534,2205643
160632,2205643
160640,2205643
160510,2205643
160587,2205643
160527,2205643
160674,2205643
160635,2205643
160665,2205643
160528,2205643
160642,2205643
67138,2205643
160592,2205643
160512,2205643
160673,2205643
160538,2205643
160535,2205643
160558,2205643
160653,2205643
160655,2205643
160589,2205643
160639,2205643
92776,2205643
164360,2205643
171619,2205643
177282,2205643
204422,2205643
178829,2205643
178831,2205643
204385,2205643
178832,2205643
74646,2205643
133968,2205643
178836,2205643
178839,2205643
178842,2205643
178843,2205643
178866,2205643
178874,2205643
178876,2205643
178896,2205643
178908,2205643
134812,2205643
178909,2205643
178916,2205643
178920,2205643
178921,2205643
178922,2205643
178927,2205643
178928,2205643
178929,2205643
178934,2205643
178937,2205643
178939,2205643
178946,2205643
178947,2205643
178952,2205643
178953,2205643
178954,2205643
178956,2205643
178959,2205643
178961,2205643
178964,2205643
178966,2205643
178977,2205643
66828,2205643
178985,2205643
178987,2205643
178989,2205643
178993,2205643
178997,2205643
194260,2205643
195866,2205643
92699,2205643
191923,2205643
204436,2205643
204438,2205643
204352,2205643
204487,2205643
204354,2205643
204355,2205643
204389,2205643
204390,2205643
204391,2205643
204392,2205643
204491,2205643
204492,2205643
98057,2205643
204494,2205643
204439,2205643
204495,2205643
204496,2205643
204396,2205643
204397,2205643
204398,2205643
204399,2205643
204440,2205643
204441,2205643
108338,2205643
204359,2205643
204360,2205643
204403,2205643
204404,2205643
204361,2205643
116379,2205643
204503,2205643
204446,2205643
198783,2205643
204432,2205643
204426,2205643
204427,2205643
204514,2205643
204410,2205643
204515,2205643
204456,2205643
204429,2205643
204463,2205643
204412,2205643
204527,2205643
204466,2205643
204372,2205643
204373,2205643
204530,2205643
135054,2205643
204469,2205643
204536,2205643
204471,2205643
68720,2205643
204472,2205643
204538,2205643
204539,2205643
204474,2205643
204416,2205643
121948,2205643
204418,2205643
204377,2205643
204541,2205643
204542,2205643
204475,2205643
204378,2205643
204476,2205643
204544,2205643
204380,2205643
115746,2205643
90201,2205643
204381,2205643
204383,2205643
74090,2205643
139285,2205643
74571,2205643
74057,2205643
74060,2205643
141408,2205643
141458,2205643
150418,2205643
160666,2205643
160610,2205643
160569,2205643
160619,2205643
204551,2205643
204552,2205643
204553,2205643
93083,2205643
69871,2205643
178857,2205643
178858,2205643
178861,2205643
178863,2205643
178881,2205643
178882,2205643
112437,2205643
204554,2205643
204556,2205643
204558,2205643
204559,2205643
92102,2205643
204562,2205643
204565,2205643
204566,2205643
204567,2205643
81055,2205643
204570,2205643
197438,2205643
204574,2205643
204575,2205643
204576,2205643
178930,2205643
207176,2205643
90842,2205643
74052,2205643
141552,2205643
74574,2205643
74459,2205642
74419,2205642
74317,2205642
74305,2205642
74749,2205642
74299,2205642
74655,2205642
74439,2205642
74043,2205642
74585,2205642
74467,2205642
73486,2205642
73482,2205642
73586,2205642
74283,2205642
74270,2205642
74273,2205642
74159,2205642
74161,2205642
74160,2205642
74156,2205642
74044,2205642
74371,2205642
74158,2205642
133439,2205642
136811,2205642
141513,2205642
141405,2205642
141411,2205642
141421,2205642
141428,2205642
141464,2205642
141508,2205642
141518,2205642
141488,2205642
141555,2205642
141398,2205642
152610,2205642
154178,2205642
143632,2205642
160575,2205642
160632,2205642
160556,2205642
160510,2205642
160587,2205642
160527,2205642
160674,2205642
160635,2205642
160528,2205642
160642,2205642
67138,2205642
160592,2205642
122158,2205642
160512,2205642
160531,2205642
160535,2205642
160558,2205642
160653,2205642
92776,2205642
171617,2205642
177282,2205642
204480,2205642
178831,2205642
204385,2205642
178835,2205642
74646,2205642
133968,2205642
73604,2205642
178836,2205642
178839,2205642
178843,2205642
178866,2205642
178873,2205642
178874,2205642
178876,2205642
178895,2205642
178920,2205642
178927,2205642
178928,2205642
178929,2205642
132504,2205642
178931,2205642
178934,2205642
178947,2205642
178954,2205642
178964,2205642
178969,2205642
178970,2205642
66828,2205642
178985,2205642
178986,2205642
178987,2205642
178993,2205642
204434,2205642
194260,2205642
204387,2205642
191923,2205642
204487,2205642
204389,2205642
204491,2205642
98057,2205642
204494,2205642
204439,2205642
204495,2205642
204496,2205642
204500,2205642
204396,2205642
204397,2205642
204441,2205642
133810,2205642
204403,2205642
116379,2205642
204501,2205642
204503,2205642
204505,2205642
198783,2205642
204366,2205642
204426,2205642
204427,2205642
204514,2205642
204453,2205642
204410,2205642
204515,2205642
204517,2205642
204518,2205642
204519,2205642
204520,2205642
204456,2205642
204458,2205642
204521,2205642
204463,2205642
204465,2205642
204527,2205642
204414,2205642
204373,2205642
204530,2205642
204467,2205642
204469,2205642
68720,2205642
204472,2205642
204538,2205642
204474,2205642
204416,2205642
204541,2205642
204542,2205642
204476,2205642
204380,2205642
115746,2205642
90201,2205642
204381,2205642
74571,2205642
74057,2205642
74060,2205642
141408,2205642
150418,2205642
160666,2205642
160508,2205642
160610,2205642
160569,2205642
160600,2205642
204553,2205642
69871,2205642
178857,2205642
178858,2205642
178863,2205642
204554,2205642
204555,2205642
204558,2205642
204560,2205642
92102,2205642
204561,2205642
204566,2205642
204567,2205642
204571,2205642
197438,2205642
204576,2205642
122974,2205642
178948,2205642
73701,2205642
178930,2205642
90842,2205642
74052,2205642
141552,2205642
74200,2205642
73801,2205641
74419,2205641
74317,2205641
74749,2205641
74655,2205641
74439,2205641
74043,2205641
74585,2205641
74467,2205641
73486,2205641
73586,2205641
74400,2205641
74283,2205641
74270,2205641
74273,2205641
74159,2205641
74161,2205641
74160,2205641
74156,2205641
74044,2205641
74371,2205641
74158,2205641
136811,2205641
141513,2205641
141405,2205641
141421,2205641
141470,2205641
141508,2205641
141518,2205641
141488,2205641
141555,2205641
141398,2205641
152610,2205641
154178,2205641
160641,2205641
143632,2205641
160575,2205641
160632,2205641
160556,2205641
160587,2205641
160674,2205641
160635,2205641
160642,2205641
160592,2205641
160512,2205641
160531,2205641
160538,2205641
160535,2205641
160604,2205641
160558,2205641
160653,2205641
160655,2205641
92776,2205641
171617,2205641
171619,2205641
177282,2205641
204480,2205641
178829,2205641
178831,2205641
204385,2205641
178833,2205641
133968,2205641
74478,2205641
178836,2205641
178843,2205641
178873,2205641
178874,2205641
178876,2205641
134812,2205641
178920,2205641
178927,2205641
178928,2205641
178929,2205641
132504,2205641
178931,2205641
178934,2205641
178947,2205641
178954,2205641
178964,2205641
178969,2205641
178970,2205641
178985,2205641
178986,2205641
178993,2205641
178997,2205641
194260,2205641
195866,2205641
204387,2205641
191923,2205641
204352,2205641
204487,2205641
204355,2205641
204356,2205641
204389,2205641
204390,2205641
204391,2205641
204490,2205641
204491,2205641
204492,2205641
98057,2205641
204494,2205641
204439,2205641
204495,2205641
204500,2205641
204393,2205641
204396,2205641
204397,2205641
204399,2205641
204441,2205641
204360,2205641
133810,2205641
204403,2205641
204361,2205641
116379,2205641
204501,2205641
204505,2205641
204446,2205641
198783,2205641
204451,2205641
204366,2205641
204426,2205641
204427,2205641
204514,2205641
204453,2205641
204454,2205641
204410,2205641
204515,2205641
204518,2205641
204520,2205641
204456,2205641
204458,2205641
204524,2205641
204463,2205641
204526,2205641
204465,2205641
204370,2205641
204466,2205641
204372,2205641
204373,2205641
204530,2205641
204467,2205641
204531,2205641
204471,2205641
68720,2205641
204472,2205641
204538,2205641
204474,2205641
204416,2205641
204541,2205641
204542,2205641
204543,2205641
204476,2205641
204380,2205641
115746,2205641
90201,2205641
204381,2205641
204383,2205641
74356,2205641
74571,2205641
74057,2205641
74060,2205641
141408,2205641
150418,2205641
160666,2205641
160508,2205641
160610,2205641
160569,2205641
204551,2205641
204553,2205641
93083,2205641
178857,2205641
178858,2205641
178863,2205641
178881,2205641
204554,2205641
204555,2205641
204558,2205641
204559,2205641
92102,2205641
204561,2205641
204566,2205641
204567,2205641
197438,2205641
204575,2205641
204576,2205641
122974,2205641
205550,2205641
73701,2205641
178930,2205641
90842,2205641
74052,2205641
141552,2205641
73801,2205640
74419,2205640
74317,2205640
74749,2205640
74655,2205640
74439,2205640
74043,2205640
74585,2205640
74467,2205640
73486,2205640
73482,2205640
73586,2205640
74400,2205640
74398,2205640
74283,2205640
74270,2205640
74273,2205640
74159,2205640
74161,2205640
74160,2205640
74156,2205640
74044,2205640
74371,2205640
74158,2205640
133439,2205640
136811,2205640
141513,2205640
141405,2205640
141411,2205640
141421,2205640
141428,2205640
141464,2205640
141470,2205640
141508,2205640
141518,2205640
141488,2205640
141555,2205640
141398,2205640
152610,2205640
154178,2205640
160641,2205640
143632,2205640
160575,2205640
160632,2205640
160556,2205640
160510,2205640
160587,2205640
160674,2205640
160635,2205640
160642,2205640
160592,2205640
122158,2205640
160512,2205640
160531,2205640
160535,2205640
160604,2205640
160558,2205640
160653,2205640
92776,2205640
164360,2205640
171617,2205640
171619,2205640
177282,2205640
204480,2205640
178829,2205640
178831,2205640
204385,2205640
178835,2205640
74646,2205640
133968,2205640
73604,2205640
178836,2205640
178843,2205640
178866,2205640
178873,2205640
178874,2205640
178876,2205640
178909,2205640
178920,2205640
178927,2205640
178929,2205640
132504,2205640
178931,2205640
178947,2205640
178953,2205640
178954,2205640
178964,2205640
178969,2205640
178970,2205640
178985,2205640
178986,2205640
178993,2205640
178997,2205640
204434,2205640
194260,2205640
204483,2205640
204387,2205640
92699,2205640
191923,2205640
204352,2205640
204487,2205640
204355,2205640
204491,2205640
98057,2205640
204494,2205640
204439,2205640
204495,2205640
204496,2205640
204500,2205640
204396,2205640
204397,2205640
107283,2205640
204441,2205640
204360,2205640
133810,2205640
204403,2205640
116379,2205640
204501,2205640
204503,2205640
204505,2205640
198783,2205640
204451,2205640
204426,2205640
204427,2205640
204514,2205640
204453,2205640
204454,2205640
204515,2205640
204518,2205640
204458,2205640
204521,2205640
204429,2205640
204463,2205640
204465,2205640
204370,2205640
204414,2205640
204373,2205640
204530,2205640
204467,2205640
204469,2205640
68720,2205640
204472,2205640
204538,2205640
204474,2205640
204416,2205640
204377,2205640
204541,2205640
204542,2205640
204476,2205640
204380,2205640
115746,2205640
90201,2205640
204381,2205640
204383,2205640
139285,2205640
74571,2205640
74057,2205640
74060,2205640
141408,2205640
160666,2205640
160508,2205640
160610,2205640
160569,2205640
204551,2205640
204553,2205640
69871,2205640
178857,2205640
178858,2205640
178863,2205640
204554,2205640
204558,2205640
204559,2205640
92102,2205640
204561,2205640
204566,2205640
197438,2205640
122974,2205640
205550,2205640
73701,2205640
178884,2205640
178930,2205640
90842,2205640
74052,2205640
141552,2205640
74200,2205640
204389,2205639
204542,2205639
73801,2205638
74459,2205638
73466,2205638
74419,2205638
74305,2205638
74075,2205638
74749,2205638
74439,2205638
74043,2205638
74585,2205638
74467,2205638
73486,2205638
73586,2205638
74283,2205638
74270,2205638
74273,2205638
74161,2205638
74156,2205638
74158,2205638
136811,2205638
141335,2205638
141513,2205638
141405,2205638
141439,2205638
141411,2205638
141421,2205638
141428,2205638
141508,2205638
141518,2205638
141488,2205638
141531,2205638
146307,2205638
152610,2205638
154178,2205638
160641,2205638
160591,2205638
160669,2205638
143632,2205638
160575,2205638
160534,2205638
160632,2205638
160640,2205638
160510,2205638
160587,2205638
160527,2205638
160674,2205638
160635,2205638
160665,2205638
160528,2205638
160642,2205638
67138,2205638
160592,2205638
160512,2205638
160531,2205638
160673,2205638
160538,2205638
160535,2205638
160558,2205638
160653,2205638
160655,2205638
160589,2205638
160639,2205638
92776,2205638
164360,2205638
204422,2205638
178831,2205638
204385,2205638
74646,2205638
133968,2205638
178836,2205638
178839,2205638
178842,2205638
178843,2205638
178866,2205638
178874,2205638
178876,2205638
178896,2205638
134812,2205638
178909,2205638
178916,2205638
178920,2205638
178921,2205638
178922,2205638
178927,2205638
178928,2205638
178929,2205638
178934,2205638
178937,2205638
178939,2205638
178946,2205638
178947,2205638
178952,2205638
178953,2205638
178954,2205638
178959,2205638
178961,2205638
178964,2205638
178966,2205638
178977,2205638
66828,2205638
178985,2205638
178987,2205638
178989,2205638
178993,2205638
178997,2205638
204434,2205638
194260,2205638
195866,2205638
92699,2205638
204436,2205638
204437,2205638
204438,2205638
204352,2205638
204487,2205638
204354,2205638
204355,2205638
204389,2205638
204390,2205638
204391,2205638
204392,2205638
204492,2205638
98057,2205638
204494,2205638
204439,2205638
204496,2205638
204396,2205638
204399,2205638
204440,2205638
108338,2205638
204360,2205638
204403,2205638
204404,2205638
204361,2205638
116379,2205638
204502,2205638
204503,2205638
204364,2205638
204446,2205638
198783,2205638
204508,2205638
204451,2205638
204432,2205638
204426,2205638
204427,2205638
204514,2205638
204410,2205638
204515,2205638
204456,2205638
204429,2205638
204463,2205638
204412,2205638
204466,2205638
204372,2205638
204373,2205638
204530,2205638
204469,2205638
204536,2205638
204471,2205638
68720,2205638
204472,2205638
204538,2205638
204474,2205638
204416,2205638
121948,2205638
204418,2205638
204377,2205638
204541,2205638
204542,2205638
204475,2205638
204378,2205638
204476,2205638
204544,2205638
204380,2205638
115746,2205638
90201,2205638
204381,2205638
74090,2205638
139285,2205638
74571,2205638
74057,2205638
74060,2205638
141408,2205638
150418,2205638
160666,2205638
160610,2205638
160569,2205638
160619,2205638
204552,2205638
204553,2205638
93083,2205638
69871,2205638
178857,2205638
178858,2205638
178861,2205638
178863,2205638
178881,2205638
112437,2205638
204554,2205638
204555,2205638
204557,2205638
204558,2205638
204559,2205638
92102,2205638
204562,2205638
204565,2205638
204566,2205638
204567,2205638
81055,2205638
204570,2205638
197438,2205638
204574,2205638
204575,2205638
204576,2205638
178930,2205638
74052,2205638
141552,2205638
74200,2205638
178993,2205637
73801,2205636
74848,2205636
74459,2205636
74419,2205636
73433,2205636
73531,2205636
74299,2205636
74439,2205636
74471,2205636
73486,2205636
73482,2205636
74784,2205636
73586,2205636
74400,2205636
74398,2205636
74283,2205636
74270,2205636
74161,2205636
74156,2205636
74044,2205636
73943,2205636
74371,2205636
133439,2205636
136811,2205636
141335,2205636
141513,2205636
141439,2205636
141411,2205636
141421,2205636
141464,2205636
141470,2205636
141508,2205636
141518,2205636
141488,2205636
141523,2205636
152610,2205636
152605,2205636
160641,2205636
160669,2205636
143632,2205636
160575,2205636
160632,2205636
160587,2205636
160635,2205636
160528,2205636
160592,2205636
160511,2205636
160604,2205636
160545,2205636
92776,2205636
171617,2205636
171619,2205636
171623,2205636
177282,2205636
204422,2205636
204480,2205636
178835,2205636
133968,2205636
73604,2205636
178842,2205636
178843,2205636
178874,2205636
178908,2205636
134812,2205636
178909,2205636
178910,2205636
72442,2205636
178921,2205636
178922,2205636
178925,2205636
178927,2205636
132504,2205636
178931,2205636
178939,2205636
178947,2205636
178951,2205636
178952,2205636
178953,2205636
178961,2205636
178964,2205636
178969,2205636
178970,2205636
178977,2205636
178987,2205636
178993,2205636
146788,2205636
204434,2205636
194260,2205636
195866,2205636
204386,2205636
204482,2205636
204483,2205636
204387,2205636
191923,2205636
204435,2205636
204436,2205636
204438,2205636
204352,2205636
204487,2205636
204354,2205636
204389,2205636
204392,2205636
204492,2205636
198197,2205636
204357,2205636
204495,2205636
204498,2205636
204499,2205636
204500,2205636
204393,2205636
204394,2205636
204423,2205636
204430,2205636
204431,2205636
204397,2205636
204399,2205636
107283,2205636
204440,2205636
76874,2205636
204360,2205636
133810,2205636
204403,2205636
204405,2205636
204362,2205636
204501,2205636
204503,2205636
143084,2205636
204505,2205636
198783,2205636
204508,2205636
204447,2205636
204448,2205636
204511,2205636
204366,2205636
204426,2205636
204515,2205636
204456,2205636
204459,2205636
204522,2205636
204429,2205636
204524,2205636
204525,2205636
204463,2205636
204464,2205636
204527,2205636
204370,2205636
204371,2205636
204413,2205636
204466,2205636
204414,2205636
204530,2205636
204468,2205636
204533,2205636
204534,2205636
204535,2205636
68720,2205636
204537,2205636
204377,2205636
204541,2205636
204542,2205636
204475,2205636
204543,2205636
204476,2205636
90201,2205636
204383,2205636
204549,2205636
204550,2205636
139285,2205636
74571,2205636
74057,2205636
74060,2205636
141408,2205636
160666,2205636
160508,2205636
160569,2205636
160619,2205636
204551,2205636
204552,2205636
204553,2205636
93083,2205636
178854,2205636
69871,2205636
178857,2205636
178858,2205636
178861,2205636
112437,2205636
178886,2205636
204555,2205636
204558,2205636
204559,2205636
204560,2205636
92102,2205636
204561,2205636
204562,2205636
204563,2205636
204566,2205636
81055,2205636
204574,2205636
204575,2205636
204576,2205636
122974,2205636
205548,2205636
178930,2205636
206231,2205636
90842,2205636
74052,2205636
141552,2205636
209189,2205636
74200,2205636
188097,2205636
74212,2205636
74459,2205635
74317,2205635
74305,2205635
74749,2205635
74585,2205635
74467,2205635
73460,2205635
74471,2205635
73486,2205635
74352,2205635
73586,2205635
74383,2205635
73943,2205635
133439,2205635
136811,2205635
141391,2205635
141513,2205635
141411,2205635
141422,2205635
141428,2205635
141431,2205635
141450,2205635
141459,2205635
141516,2205635
141523,2205635
141531,2205635
141553,2205635
141555,2205635
152610,2205635
154178,2205635
160669,2205635
143632,2205635
160758,2205635
160587,2205635
160635,2205635
160512,2205635
160570,2205635
160673,2205635
160559,2205635
160651,2205635
160601,2205635
160558,2205635
160655,2205635
162332,2205635
92776,2205635
164360,2205635
166402,2205635
171623,2205635
204422,2205635
178829,2205635
178832,2205635
178835,2205635
74646,2205635
133968,2205635
178836,2205635
178839,2205635
178876,2205635
178879,2205635
134812,2205635
178910,2205635
178916,2205635
178920,2205635
178927,2205635
178928,2205635
178933,2205635
178934,2205635
178937,2205635
178939,2205635
178947,2205635
178956,2205635
178959,2205635
178961,2205635
178969,2205635
178975,2205635
178977,2205635
66828,2205635
178981,2205635
178983,2205635
178985,2205635
178992,2205635
178993,2205635
178994,2205635
146788,2205635
195866,2205635
204387,2205635
204484,2205635
204438,2205635
204487,2205635
204489,2205635
204354,2205635
204355,2205635
204356,2205635
204491,2205635
198197,2205635
98057,2205635
204357,2205635
204358,2205635
204439,2205635
204496,2205635
204500,2205635
204400,2205635
204440,2205635
204441,2205635
204359,2205635
204360,2205635
204403,2205635
204404,2205635
156190,2205635
204362,2205635
204408,2205635
204504,2205635
204505,2205635
204365,2205635
204409,2205635
204448,2205635
204513,2205635
204410,2205635
204516,2205635
204517,2205635
204518,2205635
204519,2205635
204459,2205635
204523,2205635
204461,2205635
204429,2205635
204524,2205635
204527,2205635
204528,2205635
204413,2205635
204466,2205635
204529,2205635
204373,2205635
204530,2205635
204531,2205635
204532,2205635
204534,2205635
204536,2205635
204471,2205635
68720,2205635
204472,2205635
204375,2205635
204537,2205635
204474,2205635
204416,2205635
204541,2205635
204545,2205635
204380,2205635
204421,2205635
115746,2205635
90201,2205635
204381,2205635
204549,2205635
204550,2205635
74090,2205635
74554,2205635
74356,2205635
74571,2205635
141408,2205635
141458,2205635
160666,2205635
160600,2205635
160619,2205635
204551,2205635
204553,2205635
69871,2205635
178858,2205635
178861,2205635
178863,2205635
204554,2205635
204562,2205635
204566,2205635
204570,2205635
204571,2205635
197438,2205635
204576,2205635
122974,2205635
205550,2205635
178930,2205635
207176,2205635
90842,2205635
74574,2205635
74200,2205635
188097,2205635
74212,2205635
74305,2205634
74459,2205633
74419,2205633
74305,2205633
73433,2205633
74749,2205633
74079,2205633
74585,2205633
74467,2205633
73460,2205633
73486,2205633
73482,2205633
74400,2205633
74398,2205633
74270,2205633
74273,2205633
74160,2205633
74376,2205633
74044,2205633
74371,2205633
