idProposicao,ano,codTema,siglaTipo
2265987,2020,57,INC
2262800,2020,34,RIC
2262800,2020,44,RIC
2266022,2020,37,INC
2262807,2020,34,RIC
2262807,2020,35,RIC
2266023,2020,37,INC
2242255,2020,40,PL
2242255,2020,56,PL
2262823,2020,64,RIC
2262823,2020,51,RIC
2266059,2020,44,INC
2266059,2020,56,INC
2242256,2020,70,PL
2242256,2020,56,PL
2262832,2020,44,RIC
2262832,2020,61,RIC
2266104,2020,46,INC
2266104,2020,70,INC
2242257,2020,70,PL
2242257,2020,56,PL
2262839,2020,44,RIC
2262839,2020,74,RIC
2266107,2020,46,INC
2266107,2020,70,INC
2242259,2020,40,PL
2242259,2020,56,PL
2262840,2020,56,RIC
2266322,2020,44,INC
2266322,2020,56,INC
2266322,2020,61,INC
2247564,2020,42,PL
2247564,2020,67,PL
2247564,2020,56,PL
2247564,2020,61,PL
2262844,2020,44,RIC
2262844,2020,56,RIC
2266339,2020,44,INC
2266339,2020,56,INC
2242267,2020,34,PL
2242267,2020,46,PL
2242267,2020,56,PL
2262845,2020,56,RIC
2266350,2020,56,INC
2242268,2020,67,PL
2242268,2020,40,PL
2242268,2020,56,PL
2262857,2020,34,RIC
2262857,2020,57,RIC
2262857,2020,52,RIC
2266351,2020,56,INC
2242269,2020,34,PL
2242269,2020,67,PL
2242269,2020,40,PL
2262861,2020,64,RIC
2262861,2020,51,RIC
2266353,2020,56,INC
2242270,2020,67,PL
2242270,2020,46,PL
2242270,2020,56,PL
2262874,2020,34,RIC
2262874,2020,57,RIC
2262874,2020,48,RIC
2266354,2020,56,INC
2242271,2020,42,PL
2242271,2020,66,PL
2242271,2020,56,PL
2262881,2020,67,RIC
2262881,2020,56,RIC
2266355,2020,56,INC
2262883,2020,62,RIC
2262883,2020,57,RIC
2262883,2020,48,RIC
2266357,2020,56,INC
2262884,2020,34,RIC
2262884,2020,62,RIC
2262884,2020,57,RIC
2262884,2020,48,RIC
2266359,2020,56,INC
2262887,2020,34,RIC
2262887,2020,54,RIC
2266360,2020,56,INC
2262898,2020,41,RIC
2262898,2020,40,RIC
2266361,2020,56,INC
2242274,2020,44,PL
2242274,2020,56,PL
2242274,2020,58,PL
2262908,2020,44,RIC
2262908,2020,40,RIC
2262908,2020,52,RIC
2262908,2020,58,RIC
2266362,2020,56,INC
2262913,2020,40,RIC
2262913,2020,66,RIC
2266364,2020,56,INC
2262917,2020,34,RIC
2262917,2020,52,RIC
2262917,2020,56,RIC
2266369,2020,56,INC
2262944,2020,34,RIC
2262944,2020,57,RIC
2262944,2020,43,RIC
2266370,2020,56,INC
2262951,2020,34,RIC
2262951,2020,57,RIC
2262951,2020,52,RIC
2266371,2020,56,INC
2249851,2020,44,PL
2249851,2020,66,PL
2262952,2020,34,RIC
2262952,2020,57,RIC
2262952,2020,56,RIC
2266372,2020,56,INC
2262953,2020,64,RIC
2262953,2020,54,RIC
2262953,2020,55,RIC
2266373,2020,56,INC
2262954,2020,34,RIC
2262954,2020,57,RIC
2262954,2020,52,RIC
2266374,2020,56,INC
2262956,2020,40,RIC
2262956,2020,54,RIC
2262956,2020,55,RIC
2266375,2020,56,INC
2262957,2020,54,RIC
2262957,2020,55,RIC
2266376,2020,56,INC
2263003,2020,34,RIC
2263003,2020,35,RIC
2266377,2020,56,INC
2263007,2020,70,RIC
2263007,2020,56,RIC
2266378,2020,56,INC
2263008,2020,34,RIC
2263008,2020,57,RIC
2263008,2020,48,RIC
2266384,2020,67,INC
2266384,2020,56,INC
2263009,2020,44,RIC
2263009,2020,56,RIC
2266461,2020,57,INC
2266461,2020,40,INC
2263018,2020,70,RIC
2263018,2020,56,RIC
2266488,2020,64,INC
2266488,2020,44,INC
2266488,2020,40,INC
2263021,2020,34,RIC
2263021,2020,44,RIC
2266594,2020,40,INC
2266594,2020,70,INC
2266594,2020,66,INC
2263025,2020,46,RIC
2263025,2020,56,RIC
2266675,2020,57,INC
2266675,2020,43,INC
2266675,2020,44,INC
2263027,2020,34,RIC
2263027,2020,56,RIC
2266755,2020,66,INC
2266755,2020,56,INC
2266755,2020,58,INC
2263028,2020,44,RIC
2263028,2020,56,RIC
2266766,2020,64,INC
2266766,2020,40,INC
2266766,2020,70,INC
2263030,2020,44,RIC
2263030,2020,54,RIC
2263030,2020,48,RIC
2266782,2020,34,INC
2266782,2020,44,INC
2266782,2020,52,INC
2263033,2020,34,RIC
2263033,2020,35,RIC
2263033,2020,37,RIC
2266822,2020,44,INC
2266822,2020,56,INC
2242294,2020,44,PL
2242294,2020,52,PL
2242294,2020,56,PL
2263034,2020,34,RIC
2263034,2020,56,RIC
2266842,2020,76,INC
2266842,2020,46,INC
2242297,2020,72,PL
2242297,2020,56,PL
2263035,2020,44,RIC
2263035,2020,46,RIC
2263035,2020,56,RIC
2266879,2020,44,INC
2242299,2020,74,PL
2242299,2020,56,PL
2263036,2020,44,RIC
2263036,2020,46,RIC
2263036,2020,70,RIC
2266906,2020,67,INC
2266906,2020,54,INC
2266906,2020,66,INC
2242301,2020,70,PL
2263040,2020,44,RIC
2266943,2020,67,INC
2266943,2020,40,INC
2242302,2020,56,PL
2242302,2020,61,PL
2263041,2020,44,RIC
2263041,2020,46,RIC
2266995,2020,67,INC
2266995,2020,40,INC
2242303,2020,44,PL
2242303,2020,52,PL
2263042,2020,57,RIC
2263042,2020,43,RIC
2267000,2020,67,INC
2267000,2020,40,INC
2242304,2020,52,PL
2242304,2020,56,PL
2263045,2020,34,RIC
2263045,2020,48,RIC
2267026,2020,57,INC
2267026,2020,56,INC
2267026,2020,58,INC
2242306,2020,34,PL
2242306,2020,44,PL
2242306,2020,58,PL
2263046,2020,64,RIC
2263046,2020,56,RIC
2267028,2020,56,INC
2267028,2020,58,INC
2267028,2020,61,INC
2242307,2020,42,PL
2263055,2020,34,RIC
2263055,2020,37,RIC
2267029,2020,76,INC
2267029,2020,56,INC
2267029,2020,58,INC
2242308,2020,70,PL
2242308,2020,56,PL
2263071,2020,64,RIC
2263071,2020,56,RIC
2267030,2020,34,INC
2267030,2020,56,INC
2267030,2020,58,INC
2242309,2020,44,PL
2242309,2020,56,PL
2263072,2020,44,RIC
2263072,2020,70,RIC
2267032,2020,46,INC
2267032,2020,56,INC
2267032,2020,58,INC
2242310,2020,43,PL
2263087,2020,34,RIC
2263087,2020,52,RIC
2263087,2020,56,RIC
2267037,2020,40,INC
2267037,2020,56,INC
2267037,2020,58,INC
2242311,2020,72,PL
2263097,2020,46,RIC
2263097,2020,70,RIC
2267101,2020,56,INC
2242313,2020,44,PL
2242313,2020,56,PL
2263098,2020,46,RIC
2263098,2020,70,RIC
2267169,2020,56,INC
2267169,2020,58,INC
2242314,2020,34,PL
2242314,2020,44,PL
2263110,2020,62,RIC
2263110,2020,48,RIC
2267173,2020,46,INC
2267173,2020,56,INC
2267173,2020,58,INC
2242315,2020,43,PL
2242315,2020,48,PL
2263113,2020,34,RIC
2263113,2020,57,RIC
2263113,2020,48,RIC
2267185,2020,57,INC
2267185,2020,44,INC
2242317,2020,34,PL
2242317,2020,56,PL
2263116,2020,44,RIC
2267245,2020,52,INC
2267245,2020,58,INC
2242318,2020,44,PL
2242318,2020,61,PL
2263131,2020,62,RIC
2267247,2020,52,INC
2267247,2020,58,INC
2242319,2020,66,PL
2263132,2020,48,RIC
2267256,2020,52,INC
2267256,2020,58,INC
2242321,2020,46,PL
2263159,2020,34,RIC
2263159,2020,57,RIC
2263159,2020,48,RIC
2267305,2020,52,INC
2267305,2020,58,INC
2242323,2020,44,PL
2242323,2020,58,PL
2263169,2020,44,RIC
2263169,2020,56,RIC
2267307,2020,52,INC
2267307,2020,58,INC
2242324,2020,37,PL
2242324,2020,67,PL
2242324,2020,56,PL
2263180,2020,48,RIC
2267308,2020,52,INC
2267308,2020,58,INC
2242325,2020,48,PL
2263183,2020,34,RIC
2263183,2020,52,RIC
2267309,2020,52,INC
2267309,2020,58,INC
2242327,2020,42,PL
2242327,2020,52,PL
2263218,2020,48,RIC
2267310,2020,52,INC
2267310,2020,58,INC
2242329,2020,67,PL
2242329,2020,56,PL
2242329,2020,61,PL
2263219,2020,48,RIC
2267311,2020,52,INC
2267311,2020,58,INC
2242332,2020,41,PL
2242332,2020,56,PL
2263220,2020,34,RIC
2263220,2020,44,RIC
2267312,2020,52,INC
2267312,2020,58,INC
2242333,2020,39,PL
2242333,2020,56,PL
2263221,2020,34,RIC
2263221,2020,44,RIC
2267313,2020,52,INC
2267313,2020,58,INC
2242334,2020,44,PL
2242334,2020,54,PL
2263222,2020,34,RIC
2263222,2020,44,RIC
2263222,2020,56,RIC
2267314,2020,52,INC
2267314,2020,58,INC
2242335,2020,34,PL
2242335,2020,70,PL
2242335,2020,56,PL
2263226,2020,44,RIC
2263226,2020,56,RIC
2267315,2020,52,INC
2267315,2020,58,INC
2242337,2020,64,PL
2242337,2020,48,PL
2242337,2020,56,PL
2263273,2020,39,RIC
2263273,2020,56,RIC
2267316,2020,52,INC
2267316,2020,58,INC
2242339,2020,72,PL
2242339,2020,56,PL
2263275,2020,40,RIC
2263275,2020,70,RIC
2263275,2020,56,RIC
2267317,2020,52,INC
2267317,2020,58,INC
2242340,2020,67,PL
2242340,2020,56,PL
2263283,2020,40,RIC
2263283,2020,58,RIC
2267319,2020,52,INC
2267319,2020,58,INC
2263293,2020,48,RIC
2267320,2020,52,INC
2267320,2020,58,INC
2263294,2020,40,RIC
2263294,2020,58,RIC
2267321,2020,52,INC
2267321,2020,58,INC
2242347,2020,66,PL
2242347,2020,56,PL
2242347,2020,58,PL
2263386,2020,37,RIC
2263386,2020,70,RIC
2263386,2020,66,RIC
2267322,2020,52,INC
2267322,2020,58,INC
2242351,2020,44,PL
2242351,2020,66,PL
2242351,2020,56,PL
2263393,2020,34,RIC
2263393,2020,52,RIC
2263393,2020,56,RIC
2267324,2020,52,INC
2267324,2020,58,INC
2242354,2020,42,PL
2242354,2020,67,PL
2242354,2020,56,PL
2242354,2020,61,PL
2263398,2020,64,RIC
2263398,2020,51,RIC
2267325,2020,52,INC
2267325,2020,58,INC
2242357,2020,70,PL
2242357,2020,66,PL
2242357,2020,56,PL
2242357,2020,58,PL
2263399,2020,40,RIC
2263399,2020,52,RIC
2267326,2020,52,INC
2267326,2020,58,INC
2242358,2020,66,PL
2242358,2020,56,PL
2263401,2020,62,RIC
2263401,2020,39,RIC
2263401,2020,70,RIC
2267327,2020,52,INC
2267327,2020,58,INC
2242359,2020,67,PL
2242359,2020,56,PL
2263415,2020,34,RIC
2263415,2020,37,RIC
2267328,2020,52,INC
2267328,2020,58,INC
2242360,2020,54,PL
2242360,2020,56,PL
2263419,2020,34,RIC
2263419,2020,48,RIC
2267329,2020,52,INC
2267329,2020,58,INC
2242361,2020,35,PL
2242361,2020,56,PL
2263422,2020,34,RIC
2263422,2020,57,RIC
2267330,2020,52,INC
2267330,2020,58,INC
2242362,2020,70,PL
2242362,2020,56,PL
2242362,2020,61,PL
2263427,2020,54,RIC
2263427,2020,48,RIC
2267331,2020,52,INC
2267331,2020,58,INC
2242363,2020,44,PL
2242363,2020,56,PL
2242363,2020,58,PL
2263433,2020,57,RIC
2267332,2020,52,INC
2267332,2020,58,INC
2242365,2020,56,PL
2263434,2020,57,RIC
2263434,2020,48,RIC
2267333,2020,52,INC
2267333,2020,58,INC
2242371,2020,70,PL
2242371,2020,56,PL
2263449,2020,34,RIC
2267372,2020,52,INC
2267372,2020,58,INC
2242372,2020,34,PL
2242372,2020,56,PL
2263459,2020,58,RIC
2267373,2020,52,INC
2267373,2020,58,INC
2242373,2020,40,PL
2242373,2020,56,PL
2263460,2020,40,RIC
2267376,2020,52,INC
2267376,2020,58,INC
2242374,2020,57,PL
2242374,2020,43,PL
2263484,2020,35,RIC
2263484,2020,70,RIC
2267380,2020,52,INC
2267380,2020,58,INC
2242375,2020,40,PL
2242375,2020,56,PL
2263515,2020,57,RIC
2263515,2020,43,RIC
2263515,2020,44,RIC
2267381,2020,52,INC
2267381,2020,58,INC
2242376,2020,56,PL
2242376,2020,61,PL
2263537,2020,35,RIC
2263537,2020,66,RIC
2267382,2020,52,INC
2267382,2020,58,INC
2242377,2020,40,PL
2242377,2020,56,PL
2242377,2020,61,PL
2263555,2020,46,RIC
2267383,2020,52,INC
2267383,2020,58,INC
2242378,2020,46,PL
2242378,2020,56,PL
2263560,2020,35,RIC
2263560,2020,46,RIC
2267384,2020,52,INC
2267384,2020,58,INC
2242379,2020,56,PL
2242379,2020,58,PL
2263592,2020,44,RIC
2263592,2020,56,RIC
2267385,2020,52,INC
2267385,2020,58,INC
2242381,2020,40,PL
2242381,2020,56,PL
2263596,2020,44,RIC
2263596,2020,48,RIC
2267386,2020,52,INC
2267386,2020,58,INC
2242382,2020,43,PL
2242382,2020,56,PL
2263602,2020,56,RIC
2267387,2020,52,INC
2267387,2020,58,INC
2242383,2020,70,PL
2242383,2020,52,PL
2242383,2020,56,PL
2263603,2020,44,RIC
2263603,2020,56,RIC
2267390,2020,52,INC
2267390,2020,58,INC
2242384,2020,37,PL
2242384,2020,57,PL
2242384,2020,44,PL
2242384,2020,56,PL
2263610,2020,56,RIC
2263610,2020,58,RIC
2267392,2020,52,INC
2267392,2020,58,INC
2242385,2020,34,PL
2242385,2020,56,PL
2263614,2020,56,RIC
2267394,2020,52,INC
2267394,2020,58,INC
2242386,2020,46,PL
2242386,2020,56,PL
2263615,2020,44,RIC
2263615,2020,46,RIC
2263615,2020,56,RIC
2267395,2020,52,INC
2267395,2020,58,INC
2242387,2020,34,PL
2242387,2020,67,PL
2242387,2020,56,PL
2263616,2020,44,RIC
2263616,2020,46,RIC
2263616,2020,56,RIC
2267398,2020,52,INC
2267398,2020,58,INC
2242388,2020,40,PL
2242388,2020,56,PL
2263617,2020,44,RIC
2263617,2020,46,RIC
2263617,2020,56,RIC
2267400,2020,52,INC
2267400,2020,58,INC
2242389,2020,44,PL
2242389,2020,52,PL
2242389,2020,56,PL
2263618,2020,34,RIC
2263618,2020,57,RIC
2267401,2020,52,INC
2267401,2020,58,INC
2242390,2020,56,PL
2242390,2020,58,PL
2263625,2020,34,RIC
2263625,2020,48,RIC
2267403,2020,52,INC
2267403,2020,58,INC
2242391,2020,40,PL
2242391,2020,66,PL
2242391,2020,56,PL
2242391,2020,58,PL
2263629,2020,34,RIC
2263629,2020,40,RIC
2263629,2020,58,RIC
2267404,2020,52,INC
2267404,2020,58,INC
2263699,2020,34,RIC
2267405,2020,52,INC
2267405,2020,58,INC
2263715,2020,46,RIC
2267406,2020,52,INC
2267406,2020,58,INC
2253050,2020,44,PL
2253050,2020,46,PL
2263726,2020,34,RIC
2263726,2020,44,RIC
2263726,2020,51,RIC
2267408,2020,52,INC
2267408,2020,58,INC
2263763,2020,40,RIC
2263763,2020,55,RIC
2267411,2020,52,INC
2267411,2020,58,INC
2263764,2020,40,RIC
2263764,2020,55,RIC
2267412,2020,52,INC
2267412,2020,58,INC
2263768,2020,56,RIC
2263768,2020,58,RIC
2267413,2020,52,INC
2267413,2020,58,INC
2263769,2020,52,RIC
2267414,2020,52,INC
2267414,2020,58,INC
2247028,2020,40,PL
2247028,2020,70,PL
2247028,2020,66,PL
2263775,2020,37,RIC
2263775,2020,44,RIC
2263775,2020,46,RIC
2267415,2020,52,INC
2267415,2020,58,INC
2242462,2020,44,PL
2242462,2020,56,PL
2263776,2020,43,RIC
2263776,2020,44,RIC
2263776,2020,56,RIC
2267416,2020,52,INC
2267416,2020,58,INC
2242463,2020,56,PL
2242463,2020,58,PL
2263778,2020,34,RIC
2263778,2020,48,RIC
2267422,2020,44,INC
2267422,2020,70,INC
2267422,2020,55,INC
2242464,2020,34,PL
2242464,2020,68,PL
2242464,2020,66,PL
2242464,2020,56,PL
2263800,2020,43,RIC
2263800,2020,44,RIC
2267489,2020,44,INC
2267489,2020,56,INC
2242465,2020,57,PL
2242465,2020,56,PL
2242465,2020,61,PL
2263801,2020,57,RIC
2263801,2020,43,RIC
2263801,2020,44,RIC
2267560,2020,44,INC
2267560,2020,70,INC
2267560,2020,61,INC
2242467,2020,46,PL
2242467,2020,56,PL
2263819,2020,46,RIC
2263819,2020,56,RIC
2267672,2020,34,INC
2267672,2020,58,INC
2242468,2020,56,PL
2263820,2020,56,RIC
2267717,2020,34,INC
2242469,2020,44,PL
2242469,2020,70,PL
2242469,2020,66,PL
2263822,2020,62,RIC
2263822,2020,55,RIC
2267827,2020,55,INC
2267827,2020,56,INC
2242470,2020,40,PL
2242470,2020,52,PL
2242470,2020,56,PL
2263825,2020,56,RIC
2263825,2020,58,RIC
2254816,2020,57,EMS
2254816,2020,44,EMS
2254816,2020,56,EMS
2267835,2020,56,INC
2242471,2020,57,PL
2242471,2020,44,PL
2242471,2020,56,PL
2263828,2020,64,RIC
2263828,2020,51,RIC
2263828,2020,48,RIC
2267937,2020,52,INC
2267937,2020,58,INC
2242473,2020,34,PL
2242473,2020,67,PL
2242473,2020,56,PL
2264046,2020,52,RIC
2264046,2020,58,RIC
2267938,2020,52,INC
2267938,2020,58,INC
2242474,2020,66,PL
2242474,2020,56,PL
2264068,2020,40,RIC
2264068,2020,46,RIC
2267941,2020,52,INC
2267941,2020,58,INC
2242475,2020,46,PL
2242475,2020,56,PL
2264197,2020,70,RIC
2264197,2020,56,RIC
2264197,2020,58,RIC
2267942,2020,52,INC
2267942,2020,58,INC
2242476,2020,56,PL
2242476,2020,58,PL
2242476,2020,61,PL
2264261,2020,56,RIC
2267943,2020,52,INC
2267943,2020,58,INC
2242477,2020,56,PL
2242477,2020,58,PL
2264264,2020,34,RIC
2264264,2020,54,RIC
2267944,2020,52,INC
2267944,2020,58,INC
2242478,2020,70,PL
2242478,2020,56,PL
2264265,2020,57,RIC
2264265,2020,55,RIC
2267950,2020,52,INC
2267950,2020,58,INC
2242479,2020,67,PL
2242479,2020,66,PL
2242479,2020,56,PL
2264266,2020,57,RIC
2264266,2020,55,RIC
2267951,2020,52,INC
2267951,2020,58,INC
2242481,2020,34,PL
2242481,2020,44,PL
2242481,2020,56,PL
2264267,2020,57,RIC
2264267,2020,55,RIC
2267952,2020,52,INC
2267952,2020,58,INC
2242482,2020,70,PL
2242482,2020,56,PL
2264268,2020,57,RIC
2264268,2020,55,RIC
2267953,2020,52,INC
2267953,2020,58,INC
2242483,2020,70,PL
2242483,2020,66,PL
2242483,2020,56,PL
2264270,2020,44,RIC
2264270,2020,70,RIC
2267954,2020,52,INC
2267954,2020,58,INC
2242486,2020,72,PL
2242486,2020,56,PL
2264299,2020,35,RIC
2264299,2020,70,RIC
2267955,2020,52,INC
2267955,2020,58,INC
2242487,2020,34,PL
2242487,2020,56,PL
2264304,2020,34,RIC
2264304,2020,57,RIC
2264304,2020,48,RIC
2264304,2020,55,RIC
2267956,2020,52,INC
2267956,2020,58,INC
2242488,2020,51,PL
2264305,2020,34,RIC
2264305,2020,57,RIC
2264305,2020,48,RIC
2264305,2020,55,RIC
2267971,2020,34,INC
2267971,2020,57,INC
2242490,2020,44,PL
2242490,2020,56,PL
2264306,2020,62,RIC
2264306,2020,40,RIC
2268027,2020,61,INC
2264307,2020,34,RIC
2264307,2020,70,RIC
2264307,2020,56,RIC
2268030,2020,64,INC
2268030,2020,44,INC
2268030,2020,46,INC
2242492,2020,34,PL
2242492,2020,44,PL
2242492,2020,52,PL
2264308,2020,40,RIC
2264308,2020,52,RIC
2264308,2020,58,RIC
2268031,2020,64,INC
2268031,2020,44,INC
2268031,2020,46,INC
2242494,2020,67,PL
2242494,2020,56,PL
2264311,2020,56,RIC
2268050,2020,40,INC
2268050,2020,66,INC
2268050,2020,55,INC
2242495,2020,34,PL
2242495,2020,56,PL
2264312,2020,40,RIC
2264312,2020,70,RIC
2268072,2020,46,INC
2268072,2020,48,INC
2242497,2020,52,PL
2242497,2020,56,PL
2242497,2020,58,PL
2264315,2020,56,RIC
2268128,2020,52,INC
2268128,2020,58,INC
2242498,2020,46,PL
2242498,2020,56,PL
2264316,2020,34,RIC
2264316,2020,57,RIC
2264316,2020,48,RIC
2264316,2020,55,RIC
2268160,2020,52,INC
2268160,2020,58,INC
2242500,2020,42,PL
2242500,2020,40,PL
2242500,2020,56,PL
2264323,2020,54,RIC
2264323,2020,70,RIC
2268161,2020,52,INC
2268161,2020,58,INC
2242501,2020,44,PL
2242501,2020,70,PL
2242501,2020,56,PL
2264326,2020,44,RIC
2264326,2020,58,RIC
2268162,2020,40,INC
2242502,2020,40,PL
2242502,2020,70,PL
2242502,2020,66,PL
2242502,2020,58,PL
2264336,2020,56,RIC
2242503,2020,34,PL
2242503,2020,70,PL
2264360,2020,34,RIC
2264360,2020,40,RIC
2264360,2020,52,RIC
2242505,2020,34,PL
2242505,2020,56,PL
2264377,2020,34,RIC
2264377,2020,54,RIC
2242506,2020,67,PL
2242506,2020,56,PL
2264378,2020,37,RIC
2264378,2020,39,RIC
2242507,2020,67,PL
2242507,2020,56,PL
2264388,2020,56,RIC
2264388,2020,58,RIC
2242508,2020,57,PL
2242508,2020,43,PL
2242508,2020,44,PL
2264389,2020,55,RIC
2264389,2020,56,RIC
2242509,2020,66,PL
2242509,2020,56,PL
2264390,2020,44,RIC
2264390,2020,56,RIC
2242512,2020,40,PL
2242512,2020,70,PL
2242512,2020,66,PL
2264394,2020,34,RIC
2264394,2020,44,RIC
2242513,2020,64,PL
2242513,2020,44,PL
2242513,2020,40,PL
2242513,2020,52,PL
2264395,2020,34,RIC
2264395,2020,44,RIC
2242515,2020,34,PL
2242515,2020,70,PL
2242515,2020,66,PL
2242515,2020,58,PL
2264396,2020,34,RIC
2264396,2020,44,RIC
2264396,2020,46,RIC
2264396,2020,70,RIC
2242516,2020,67,PL
2242516,2020,66,PL
2242516,2020,56,PL
2264397,2020,34,RIC
2264397,2020,44,RIC
2264397,2020,46,RIC
2264397,2020,70,RIC
2242519,2020,70,PL
2264398,2020,70,RIC
2264398,2020,61,RIC
2264399,2020,55,RIC
2264399,2020,61,RIC
2242520,2020,54,PL
2242520,2020,70,PL
2242520,2020,56,PL
2264400,2020,57,RIC
2264400,2020,55,RIC
2259210,2020,34,PL
2259210,2020,40,PL
2259210,2020,58,PL
2264463,2020,44,RIC
2264463,2020,46,RIC
2242527,2020,70,PL
2242527,2020,56,PL
2264470,2020,34,RIC
2264470,2020,40,RIC
2264470,2020,48,RIC
2242528,2020,34,PL
2242528,2020,43,PL
2264471,2020,34,RIC
2264471,2020,40,RIC
2264471,2020,48,RIC
2242529,2020,43,PL
2242529,2020,44,PL
2242529,2020,56,PL
2264476,2020,46,RIC
2264476,2020,70,RIC
2242530,2020,43,PL
2242530,2020,70,PL
2264489,2020,34,RIC
2264489,2020,37,RIC
2242531,2020,43,PL
2242531,2020,44,PL
2264502,2020,62,RIC
2264502,2020,56,RIC
2242532,2020,56,PL
2242532,2020,61,PL
2264506,2020,57,RIC
2242533,2020,35,PL
2242533,2020,70,PL
2242533,2020,66,PL
2242533,2020,56,PL
2264527,2020,56,RIC
2242534,2020,64,PL
2242534,2020,40,PL
2242534,2020,52,PL
2242534,2020,58,PL
2264528,2020,56,RIC
2242551,2020,41,PL
2242551,2020,44,PL
2242551,2020,56,PL
2264529,2020,56,RIC
2242552,2020,76,PL
2242552,2020,56,PL
2264533,2020,54,RIC
2264533,2020,48,RIC
2242554,2020,54,PL
2242554,2020,70,PL
2242554,2020,56,PL
2264534,2020,46,RIC
2264534,2020,61,RIC
2242555,2020,42,PL
2242555,2020,67,PL
2242555,2020,56,PL
2264535,2020,41,RIC
2264535,2020,61,RIC
2242556,2020,54,PL
2242556,2020,56,PL
2264541,2020,35,RIC
2264541,2020,70,RIC
2264545,2020,34,RIC
2264545,2020,40,RIC
2242562,2020,41,PL
2242562,2020,40,PL
2242562,2020,52,PL
2242562,2020,56,PL
2264548,2020,34,RIC
2264548,2020,35,RIC
2242563,2020,70,PL
2242563,2020,66,PL
2242563,2020,56,PL
2242563,2020,58,PL
2264549,2020,34,RIC
2264549,2020,35,RIC
2264550,2020,34,RIC
2264550,2020,35,RIC
2242564,2020,52,PL
2242564,2020,56,PL
2242564,2020,58,PL
2264551,2020,34,RIC
2264551,2020,35,RIC
2242565,2020,44,PL
2242565,2020,56,PL
2242565,2020,58,PL
2264554,2020,56,RIC
2242566,2020,44,PL
2242566,2020,52,PL
2242566,2020,56,PL
2242566,2020,58,PL
2264565,2020,34,RIC
2264565,2020,35,RIC
2264565,2020,56,RIC
2242567,2020,40,PL
2242567,2020,70,PL
2242567,2020,56,PL
2264566,2020,46,RIC
2264566,2020,58,RIC
2242568,2020,44,PL
2242568,2020,52,PL
2242568,2020,56,PL
2264574,2020,52,RIC
2264574,2020,56,RIC
2242571,2020,56,PL
2242571,2020,58,PL
2264578,2020,40,RIC
2264578,2020,54,RIC
2264578,2020,55,RIC
2242572,2020,44,PL
2242572,2020,70,PL
2242572,2020,56,PL
2264582,2020,44,RIC
2264582,2020,56,RIC
2242576,2020,42,PL
2242576,2020,44,PL
2242576,2020,40,PL
2242576,2020,56,PL
2264583,2020,56,RIC
2242577,2020,70,PL
2242577,2020,56,PL
2264588,2020,56,RIC
2264589,2020,56,RIC
2242579,2020,67,PL
2242579,2020,46,PL
2242579,2020,56,PL
2264590,2020,44,RIC
2264590,2020,46,RIC
2242580,2020,41,PL
2242580,2020,61,PL
2264591,2020,44,RIC
2264591,2020,46,RIC
2264592,2020,56,RIC
2264593,2020,46,RIC
2264594,2020,56,RIC
2264598,2020,56,RIC
2264615,2020,44,RIC
2264615,2020,56,RIC
2264622,2020,56,RIC
2264639,2020,70,RIC
2242627,2020,35,PL
2242627,2020,70,PL
2242627,2020,56,PL
2264640,2020,34,RIC
2264640,2020,40,RIC
2242628,2020,56,PL
2242628,2020,58,PL
2264644,2020,34,RIC
2264644,2020,40,RIC
2264644,2020,53,RIC
2242630,2020,42,PL
2242630,2020,66,PL
2242630,2020,56,PL
2264645,2020,34,RIC
2264645,2020,40,RIC
2264645,2020,53,RIC
2242631,2020,57,PL
2242631,2020,43,PL
2242631,2020,56,PL
2264651,2020,76,RIC
2264651,2020,44,RIC
2242633,2020,40,PL
2242633,2020,70,PL
2242633,2020,56,PL
2264654,2020,57,RIC
2264654,2020,61,RIC
2242634,2020,70,PL
2242634,2020,66,PL
2242634,2020,56,PL
2242634,2020,58,PL
2264655,2020,34,RIC
2264655,2020,57,RIC
2264655,2020,53,RIC
2242636,2020,56,PL
2242636,2020,58,PL
2264663,2020,34,RIC
2264663,2020,52,RIC
2242638,2020,44,PL
2242638,2020,56,PL
2264665,2020,34,RIC
2242639,2020,52,PL
2242639,2020,56,PL
2242639,2020,58,PL
2264672,2020,56,RIC
2242640,2020,67,PL
2242640,2020,66,PL
2242640,2020,61,PL
2264686,2020,67,RIC
2264686,2020,54,RIC
2242641,2020,34,PL
2242641,2020,44,PL
2242641,2020,46,PL
2264693,2020,40,RIC
2242642,2020,34,PL
2242642,2020,42,PL
2242642,2020,70,PL
2264696,2020,56,RIC
2242643,2020,37,PL
2242643,2020,67,PL
2264703,2020,64,RIC
2264703,2020,56,RIC
2242644,2020,67,PL
2242644,2020,54,PL
2242644,2020,70,PL
2264704,2020,64,RIC
2264704,2020,56,RIC
2242645,2020,44,PL
2242645,2020,52,PL
2242645,2020,58,PL
2264743,2020,64,RIC
2264743,2020,58,RIC
2242646,2020,34,PL
2242646,2020,70,PL
2242646,2020,74,PL
2264745,2020,46,RIC
2242647,2020,34,PL
2264797,2020,70,RIC
2264797,2020,61,RIC
2242648,2020,70,PL
2242648,2020,66,PL
2242648,2020,58,PL
2264799,2020,40,RIC
2242649,2020,56,PL
2264804,2020,35,RIC
2264804,2020,70,RIC
2242650,2020,40,PL
2242650,2020,66,PL
2242650,2020,52,PL
2242650,2020,58,PL
