data,idVotacao,idProposicao
2020-04-27,2230815-45,2250616
2020-04-27,2230815-45,2250617
2020-04-27,2230815-45,2250618
2020-04-27,2230815-45,2250619
2020-04-27,2230815-45,2250620
2020-04-27,2230815-45,2250621
2020-04-27,2230815-45,2250622
2020-04-27,2230815-45,2250623
2020-04-27,2230815-45,2250624
2020-04-27,2230815-45,2250625
2020-04-27,2230815-45,2250626
2020-04-27,2230815-45,2250627
2020-04-27,2230815-45,2250628
2020-04-27,2230815-45,2250629
2020-04-27,2230815-45,2250630
2020-04-27,2230815-45,2250633
2020-04-27,2230815-45,2250655
2020-04-27,2230815-45,2250656
2020-04-27,2230815-45,2250658
2020-04-27,2230815-45,2250660
2020-04-27,2230815-45,2250661
2020-04-27,2230815-45,2250677
2020-04-27,2230815-47,2249886
2020-04-27,2230815-47,2250326
2020-04-27,2230815-47,2250616
2020-04-27,2230815-47,2250617
2020-04-27,2230815-47,2250618
2020-04-27,2230815-47,2250619
2020-04-27,2230815-47,2250620
2020-04-27,2230815-47,2250621
2020-04-27,2230815-47,2250622
2020-04-27,2230815-47,2250623
2020-04-27,2230815-47,2250624
2020-04-27,2230815-47,2250625
2020-04-27,2230815-47,2250626
2020-04-27,2230815-47,2250627
2020-04-27,2230815-47,2250628
2020-04-27,2230815-47,2250629
2020-04-27,2230815-47,2250630
2020-04-27,2230815-47,2250633
2020-04-27,2230815-47,2250655
2020-04-27,2230815-47,2250656
2020-04-27,2230815-47,2250658
2020-04-27,2230815-47,2250660
2020-04-27,2230815-47,2250661
2020-04-27,2230815-47,2250677
2020-04-27,2230815-55,2249886
2020-04-27,2230815-55,2250326
2020-04-27,2230815-55,2250616
2020-04-27,2230815-55,2250617
2020-04-27,2230815-55,2250618
2020-04-27,2230815-55,2250619
2020-04-27,2230815-55,2250620
2020-04-27,2230815-55,2250621
2020-04-27,2230815-55,2250622
2020-04-27,2230815-55,2250623
2020-04-27,2230815-55,2250624
2020-04-27,2230815-55,2250625
2020-04-27,2230815-55,2250626
2020-04-27,2230815-55,2250627
2020-04-27,2230815-55,2250628
2020-04-27,2230815-55,2250629
2020-04-27,2230815-55,2250630
2020-04-27,2230815-55,2250633
2020-04-27,2230815-55,2250655
2020-04-27,2230815-55,2250656
2020-04-27,2230815-55,2250658
2020-04-27,2230815-55,2250660
2020-04-27,2230815-55,2250661
2020-04-27,2230815-55,2250677
2020-04-27,2230815-58,2249886
2020-04-27,2230815-58,2250326
2020-04-27,2230815-58,2250616
2020-04-27,2230815-58,2250617
2020-04-27,2230815-58,2250618
2020-04-27,2230815-58,2250619
2020-04-27,2230815-58,2250620
2020-04-27,2230815-58,2250621
2020-04-27,2230815-58,2250622
2020-04-27,2230815-58,2250623
2020-04-27,2230815-58,2250624
2020-04-27,2230815-58,2250625
2020-04-27,2230815-58,2250626
2020-04-27,2230815-58,2250627
2020-04-27,2230815-58,2250628
2020-04-27,2230815-58,2250629
2020-04-27,2230815-58,2250630
2020-04-27,2230815-58,2250633
2020-04-27,2230815-58,2250655
2020-04-27,2230815-58,2250656
2020-04-27,2230815-58,2250658
2020-04-27,2230815-58,2250660
2020-04-27,2230815-58,2250661
2020-04-27,2230815-58,2250677
2020-04-27,2230815-61,2249886
2020-04-27,2230815-61,2250326
2020-04-27,2230815-61,2250616
2020-04-27,2230815-61,2250617
2020-04-27,2230815-61,2250618
2020-04-27,2230815-61,2250619
2020-04-27,2230815-61,2250620
2020-04-27,2230815-61,2250621
2020-04-27,2230815-61,2250622
2020-04-27,2230815-61,2250623
2020-04-27,2230815-61,2250624
2020-04-27,2230815-61,2250625
2020-04-27,2230815-61,2250626
2020-04-27,2230815-61,2250627
2020-04-27,2230815-61,2250628
2020-04-27,2230815-61,2250629
2020-04-27,2230815-61,2250630
2020-04-27,2230815-61,2250633
2020-04-27,2230815-61,2250655
2020-04-27,2230815-61,2250656
2020-04-27,2230815-61,2250658
2020-04-27,2230815-61,2250660
2020-04-27,2230815-61,2250661
2020-04-27,2230815-61,2250677
2020-04-27,2230815-65,2249886
2020-04-27,2230815-65,2250326
2020-04-27,2230815-65,2250616
2020-04-27,2230815-65,2250617
2020-04-27,2230815-65,2250618
2020-04-27,2230815-65,2250619
2020-04-27,2230815-65,2250620
2020-04-27,2230815-65,2250621
2020-04-27,2230815-65,2250622
2020-04-27,2230815-65,2250623
2020-04-27,2230815-65,2250624
2020-04-27,2230815-65,2250625
2020-04-27,2230815-65,2250626
2020-04-27,2230815-65,2250627
2020-04-27,2230815-65,2250628
2020-04-27,2230815-65,2250629
2020-04-27,2230815-65,2250630
2020-04-27,2230815-65,2250633
2020-04-27,2230815-65,2250655
2020-04-27,2230815-65,2250656
2020-04-27,2230815-65,2250658
2020-04-27,2230815-65,2250660
2020-04-27,2230815-65,2250661
2020-04-27,2230815-65,2250677
2020-04-27,2230815-68,2249886
2020-04-27,2230815-68,2250326
2020-04-27,2230815-68,2250616
2020-04-27,2230815-68,2250617
2020-04-27,2230815-68,2250618
2020-04-27,2230815-68,2250619
2020-04-27,2230815-68,2250620
2020-04-27,2230815-68,2250621
2020-04-27,2230815-68,2250622
2020-04-27,2230815-68,2250623
2020-04-27,2230815-68,2250624
2020-04-27,2230815-68,2250625
2020-04-27,2230815-68,2250626
2020-04-27,2230815-68,2250627
2020-04-27,2230815-68,2250628
2020-04-27,2230815-68,2250629
2020-04-27,2230815-68,2250630
2020-04-27,2230815-68,2250633
2020-04-27,2230815-68,2250655
2020-04-27,2230815-68,2250656
2020-04-27,2230815-68,2250658
2020-04-27,2230815-68,2250660
2020-04-27,2230815-68,2250661
2020-04-27,2230815-68,2250677
2020-04-27,2230815-71,2249886
2020-04-27,2230815-71,2250326
2020-04-27,2230815-71,2250616
2020-04-27,2230815-71,2250617
2020-04-27,2230815-71,2250618
2020-04-27,2230815-71,2250619
2020-04-27,2230815-71,2250620
2020-04-27,2230815-71,2250621
2020-04-27,2230815-71,2250622
2020-04-27,2230815-71,2250623
2020-04-27,2230815-71,2250624
2020-04-27,2230815-71,2250625
2020-04-27,2230815-71,2250626
2020-04-27,2230815-71,2250627
2020-04-27,2230815-71,2250628
2020-04-27,2230815-71,2250629
2020-04-27,2230815-71,2250630
2020-04-27,2230815-71,2250633
2020-04-27,2230815-71,2250655
2020-04-27,2230815-71,2250656
2020-04-27,2230815-71,2250658
2020-04-27,2230815-71,2250660
2020-04-27,2230815-71,2250661
2020-04-27,2230815-71,2250677
2020-04-27,2230815-73,2249886
2020-04-27,2230815-73,2250326
2020-04-27,2230815-73,2250616
2020-04-27,2230815-73,2250617
2020-04-27,2230815-73,2250618
2020-04-27,2230815-73,2250619
2020-04-27,2230815-73,2250620
2020-04-27,2230815-73,2250621
2020-04-27,2230815-73,2250622
2020-04-27,2230815-73,2250623
2020-04-27,2230815-73,2250624
2020-04-27,2230815-73,2250625
2020-04-27,2230815-73,2250626
2020-04-27,2230815-73,2250627
2020-04-27,2230815-73,2250628
2020-04-27,2230815-73,2250629
2020-04-27,2230815-73,2250630
2020-04-27,2230815-73,2250633
2020-04-27,2230815-73,2250655
2020-04-27,2230815-73,2250656
2020-04-27,2230815-73,2250658
2020-04-27,2230815-73,2250660
2020-04-27,2230815-73,2250661
2020-04-27,2230815-73,2250677
2020-04-27,2230815-77,2249886
2020-04-27,2230815-77,2250326
2020-04-27,2230815-77,2250616
2020-04-27,2230815-77,2250617
2020-04-27,2230815-77,2250618
2020-04-27,2230815-77,2250619
2020-04-27,2230815-77,2250620
2020-04-27,2230815-77,2250621
2020-04-27,2230815-77,2250622
2020-04-27,2230815-77,2250623
2020-04-27,2230815-77,2250624
2020-04-27,2230815-77,2250625
2020-04-27,2230815-77,2250626
2020-04-27,2230815-77,2250627
2020-04-27,2230815-77,2250628
2020-04-27,2230815-77,2250629
2020-04-27,2230815-77,2250630
2020-04-27,2230815-77,2250633
2020-04-27,2230815-77,2250655
2020-04-27,2230815-77,2250656
2020-04-27,2230815-77,2250658
2020-04-27,2230815-77,2250660
2020-04-27,2230815-77,2250661
2020-04-27,2230815-77,2250677
2020-04-27,2230815-81,2249886
2020-04-27,2230815-81,2250326
2020-04-27,2230815-81,2250616
2020-04-27,2230815-81,2250617
2020-04-27,2230815-81,2250618
2020-04-27,2230815-81,2250619
2020-04-27,2230815-81,2250620
2020-04-27,2230815-81,2250621
2020-04-27,2230815-81,2250622
2020-04-27,2230815-81,2250623
2020-04-27,2230815-81,2250624
2020-04-27,2230815-81,2250625
2020-04-27,2230815-81,2250626
2020-04-27,2230815-81,2250627
2020-04-27,2230815-81,2250628
2020-04-27,2230815-81,2250629
2020-04-27,2230815-81,2250630
2020-04-27,2230815-81,2250633
2020-04-27,2230815-81,2250655
2020-04-27,2230815-81,2250656
2020-04-27,2230815-81,2250658
2020-04-27,2230815-81,2250660
2020-04-27,2230815-81,2250661
2020-04-27,2230815-81,2250677
2020-04-27,2230815-83,2249886
2020-04-27,2230815-83,2250326
2020-04-27,2230815-83,2250616
2020-04-27,2230815-83,2250617
2020-04-27,2230815-83,2250618
2020-04-27,2230815-83,2250619
2020-04-27,2230815-83,2250620
2020-04-27,2230815-83,2250621
2020-04-27,2230815-83,2250622
2020-04-27,2230815-83,2250623
2020-04-27,2230815-83,2250624
2020-04-27,2230815-83,2250625
2020-04-27,2230815-83,2250626
2020-04-27,2230815-83,2250627
2020-04-27,2230815-83,2250628
2020-04-27,2230815-83,2250629
2020-04-27,2230815-83,2250630
2020-04-27,2230815-83,2250633
2020-04-27,2230815-83,2250655
2020-04-27,2230815-83,2250656
2020-04-27,2230815-83,2250658
2020-04-27,2230815-83,2250660
2020-04-27,2230815-83,2250661
2020-04-27,2230815-83,2250677
2020-04-27,2236185-24,2250632
2020-04-27,2236185-24,2250697
2020-04-27,2236185-24,2250698
2020-04-27,2236185-26,2250632
2020-04-27,2236185-26,2250697
2020-04-27,2236185-26,2250698
2020-04-27,2236185-28,2250632
2020-04-27,2236185-28,2250697
2020-04-27,2236185-28,2250698
2020-04-27,2236185-34,2250632
2020-04-27,2236185-34,2250697
2020-04-27,2236185-34,2250698
2020-04-28,2242140-57,2242805
2020-04-28,2242140-57,2248317
2020-04-28,2242140-57,2249902
2020-04-28,2242140-57,2250289
2020-04-28,2242140-57,2250296
2020-04-28,2242140-57,2250307
2020-04-28,2242140-57,2250322
2020-04-28,2242140-57,2250325
2020-04-28,2242140-57,2250331
2020-04-28,2242140-57,2250332
2020-04-28,2242140-57,2250333
2020-04-28,2242140-57,2250334
2020-04-28,2242140-57,2250335
2020-04-28,2242140-57,2250345
2020-04-28,2242140-57,2250358
2020-04-28,2242140-57,2250359
2020-04-28,2242140-57,2250361
2020-04-28,2242140-57,2250389
2020-04-28,2242140-57,2250390
2020-04-28,2242140-57,2250392
2020-04-28,2242140-57,2250443
2020-04-28,2242140-57,2250444
2020-04-28,2242140-57,2250450
2020-04-28,2242140-57,2250487
2020-04-28,2242140-57,2250513
2020-04-28,2242140-57,2250519
2020-04-28,2242140-57,2250522
2020-04-28,2242140-57,2250524
2020-04-28,2242140-57,2250525
2020-04-28,2242140-57,2250537
2020-04-28,2242140-57,2250538
2020-04-28,2242140-57,2250540
2020-04-28,2242140-57,2250542
2020-04-28,2242140-57,2250571
2020-04-28,2242140-60,2242805
2020-04-28,2242140-60,2248317
2020-04-28,2242140-60,2249902
2020-04-28,2242140-60,2250289
2020-04-28,2242140-60,2250296
2020-04-28,2242140-60,2250307
2020-04-28,2242140-60,2250322
2020-04-28,2242140-60,2250325
2020-04-28,2242140-60,2250331
2020-04-28,2242140-60,2250332
2020-04-28,2242140-60,2250333
2020-04-28,2242140-60,2250334
2020-04-28,2242140-60,2250335
2020-04-28,2242140-60,2250345
2020-04-28,2242140-60,2250358
2020-04-28,2242140-60,2250359
2020-04-28,2242140-60,2250361
2020-04-28,2242140-60,2250389
2020-04-28,2242140-60,2250390
2020-04-28,2242140-60,2250392
2020-04-28,2242140-60,2250443
2020-04-28,2242140-60,2250444
2020-04-28,2242140-60,2250450
2020-04-28,2242140-60,2250487
2020-04-28,2242140-60,2250513
2020-04-28,2242140-60,2250519
2020-04-28,2242140-60,2250522
2020-04-28,2242140-60,2250524
2020-04-28,2242140-60,2250525
2020-04-28,2242140-60,2250537
2020-04-28,2242140-60,2250538
2020-04-28,2242140-60,2250540
2020-04-28,2242140-60,2250542
2020-04-28,2242140-60,2250571
2020-04-28,2242140-63,2242805
2020-04-28,2242140-63,2248317
2020-04-28,2242140-63,2249902
2020-04-28,2242140-63,2250289
2020-04-28,2242140-63,2250296
2020-04-28,2242140-63,2250307
2020-04-28,2242140-63,2250322
2020-04-28,2242140-63,2250325
2020-04-28,2242140-63,2250331
2020-04-28,2242140-63,2250332
2020-04-28,2242140-63,2250333
2020-04-28,2242140-63,2250334
2020-04-28,2242140-63,2250335
2020-04-28,2242140-63,2250345
2020-04-28,2242140-63,2250358
2020-04-28,2242140-63,2250359
2020-04-28,2242140-63,2250361
2020-04-28,2242140-63,2250389
2020-04-28,2242140-63,2250390
2020-04-28,2242140-63,2250392
2020-04-28,2242140-63,2250443
2020-04-28,2242140-63,2250444
2020-04-28,2242140-63,2250450
2020-04-28,2242140-63,2250487
2020-04-28,2242140-63,2250513
2020-04-28,2242140-63,2250519
2020-04-28,2242140-63,2250522
2020-04-28,2242140-63,2250524
2020-04-28,2242140-63,2250525
2020-04-28,2242140-63,2250537
2020-04-28,2242140-63,2250538
2020-04-28,2242140-63,2250540
2020-04-28,2242140-63,2250542
2020-04-28,2242140-63,2250571
2020-04-28,2242140-72,2242805
2020-04-28,2242140-72,2248317
2020-04-28,2242140-72,2249902
2020-04-28,2242140-72,2250289
2020-04-28,2242140-72,2250296
2020-04-28,2242140-72,2250307
2020-04-28,2242140-72,2250322
2020-04-28,2242140-72,2250325
2020-04-28,2242140-72,2250331
2020-04-28,2242140-72,2250332
2020-04-28,2242140-72,2250333
2020-04-28,2242140-72,2250334
2020-04-28,2242140-72,2250335
2020-04-28,2242140-72,2250345
2020-04-28,2242140-72,2250358
2020-04-28,2242140-72,2250359
2020-04-28,2242140-72,2250361
2020-04-28,2242140-72,2250389
2020-04-28,2242140-72,2250390
2020-04-28,2242140-72,2250392
2020-04-28,2242140-72,2250443
2020-04-28,2242140-72,2250444
2020-04-28,2242140-72,2250450
2020-04-28,2242140-72,2250487
2020-04-28,2242140-72,2250513
2020-04-28,2242140-72,2250519
2020-04-28,2242140-72,2250522
2020-04-28,2242140-72,2250524
2020-04-28,2242140-72,2250525
2020-04-28,2242140-72,2250537
2020-04-28,2242140-72,2250538
2020-04-28,2242140-72,2250540
2020-04-28,2242140-72,2250542
2020-04-28,2242140-72,2250571
2020-04-28,2242140-75,2242805
2020-04-28,2242140-75,2248317
2020-04-28,2242140-75,2249902
2020-04-28,2242140-75,2250289
2020-04-28,2242140-75,2250296
2020-04-28,2242140-75,2250307
2020-04-28,2242140-75,2250322
2020-04-28,2242140-75,2250325
2020-04-28,2242140-75,2250331
2020-04-28,2242140-75,2250332
2020-04-28,2242140-75,2250333
2020-04-28,2242140-75,2250334
2020-04-28,2242140-75,2250335
2020-04-28,2242140-75,2250345
2020-04-28,2242140-75,2250358
2020-04-28,2242140-75,2250359
2020-04-28,2242140-75,2250361
2020-04-28,2242140-75,2250389
2020-04-28,2242140-75,2250390
2020-04-28,2242140-75,2250392
2020-04-28,2242140-75,2250443
2020-04-28,2242140-75,2250444
2020-04-28,2242140-75,2250450
2020-04-28,2242140-75,2250487
2020-04-28,2242140-75,2250513
2020-04-28,2242140-75,2250519
2020-04-28,2242140-75,2250522
2020-04-28,2242140-75,2250524
2020-04-28,2242140-75,2250525
2020-04-28,2242140-75,2250537
2020-04-28,2242140-75,2250538
2020-04-28,2242140-75,2250540
2020-04-28,2242140-75,2250542
2020-04-28,2242140-75,2250571
2020-04-28,2242140-81,2242805
2020-04-28,2242140-81,2248317
2020-04-28,2242140-81,2249902
2020-04-28,2242140-81,2250289
2020-04-28,2242140-81,2250296
2020-04-28,2242140-81,2250307
2020-04-28,2242140-81,2250322
2020-04-28,2242140-81,2250325
2020-04-28,2242140-81,2250331
2020-04-28,2242140-81,2250332
2020-04-28,2242140-81,2250333
2020-04-28,2242140-81,2250334
2020-04-28,2242140-81,2250335
2020-04-28,2242140-81,2250345
2020-04-28,2242140-81,2250358
2020-04-28,2242140-81,2250359
2020-04-28,2242140-81,2250361
2020-04-28,2242140-81,2250389
2020-04-28,2242140-81,2250390
2020-04-28,2242140-81,2250392
2020-04-28,2242140-81,2250443
2020-04-28,2242140-81,2250444
2020-04-28,2242140-81,2250450
2020-04-28,2242140-81,2250487
2020-04-28,2242140-81,2250513
2020-04-28,2242140-81,2250519
2020-04-28,2242140-81,2250522
2020-04-28,2242140-81,2250524
2020-04-28,2242140-81,2250525
2020-04-28,2242140-81,2250537
2020-04-28,2242140-81,2250538
2020-04-28,2242140-81,2250540
2020-04-28,2242140-81,2250542
2020-04-28,2242140-81,2250571
2020-04-28,2242140-83,2242805
2020-04-28,2242140-83,2248317
2020-04-28,2242140-83,2249902
2020-04-28,2242140-83,2250289
2020-04-28,2242140-83,2250296
2020-04-28,2242140-83,2250307
2020-04-28,2242140-83,2250322
2020-04-28,2242140-83,2250325
2020-04-28,2242140-83,2250331
2020-04-28,2242140-83,2250332
2020-04-28,2242140-83,2250333
2020-04-28,2242140-83,2250334
2020-04-28,2242140-83,2250335
2020-04-28,2242140-83,2250345
2020-04-28,2242140-83,2250358
2020-04-28,2242140-83,2250359
2020-04-28,2242140-83,2250361
2020-04-28,2242140-83,2250389
2020-04-28,2242140-83,2250390
2020-04-28,2242140-83,2250392
2020-04-28,2242140-83,2250443
2020-04-28,2242140-83,2250444
2020-04-28,2242140-83,2250450
2020-04-28,2242140-83,2250487
2020-04-28,2242140-83,2250513
2020-04-28,2242140-83,2250519
2020-04-28,2242140-83,2250522
2020-04-28,2242140-83,2250524
2020-04-28,2242140-83,2250525
2020-04-28,2242140-83,2250537
2020-04-28,2242140-83,2250538
2020-04-28,2242140-83,2250540
2020-04-28,2242140-83,2250542
2020-04-28,2242140-83,2250571
2020-04-28,2244163-9,2244163
2020-04-28,2250695-8,2250695
2020-04-29,2236213-39,2250884
2020-04-29,2236213-39,2250886
2020-04-29,2236213-39,2250892
2020-04-29,2236213-39,2250898
2020-04-29,2236213-39,2250900
2020-04-29,2236213-39,2250905
2020-04-29,2236213-39,2250908
2020-04-29,2236213-39,2250916
2020-04-29,2236213-39,2250919
2020-04-29,2236213-39,2250920
2020-04-29,2236213-39,2250927
2020-04-29,2236213-39,2250930
2020-04-29,2236213-39,2250936
2020-04-29,2236213-39,2250948
2020-04-29,2236213-39,2250952
2020-04-29,2236213-39,2250953
2020-04-29,2236213-39,2250964
2020-04-29,2236213-39,2250965
2020-04-29,2236213-39,2250966
2020-04-29,2236213-39,2250967
2020-04-29,2242681-62,2244163
2020-04-29,2242681-62,2244228
2020-04-29,2242681-62,2244229
2020-04-29,2242681-62,2244247
2020-04-29,2242681-62,2244248
2020-04-29,2242681-62,2244249
2020-04-29,2242681-62,2244888
2020-04-29,2242681-62,2244922
2020-04-29,2242681-62,2245018
2020-04-29,2242681-62,2246246
2020-04-29,2242681-62,2246247
2020-04-29,2242681-62,2247026
2020-04-29,2242681-62,2248007
2020-04-29,2242681-62,2250591
2020-04-29,2242681-62,2250724
2020-04-29,2242681-62,2250742
2020-04-29,2242681-62,2250754
2020-04-29,2242681-62,2250770
2020-04-29,2242681-62,2250784
2020-04-29,2242681-62,2250786
2020-04-29,2242681-62,2250787
2020-04-29,2242681-62,2250788
2020-04-29,2242681-62,2250806
2020-04-29,2242681-62,2250807
2020-04-29,2242681-62,2250808
2020-04-29,2242681-62,2250809
2020-04-29,2242681-62,2250810
2020-04-29,2242681-62,2250811
2020-04-29,2242681-62,2250812
2020-04-29,2242681-62,2250813
2020-04-29,2242681-62,2250814
2020-04-29,2242681-62,2250815
2020-04-29,2242681-62,2250830
2020-04-29,2242681-62,2250903
2020-04-29,2236213-24,2250884
2020-04-29,2236213-24,2250886
2020-04-29,2236213-24,2250892
2020-04-29,2236213-24,2250898
2020-04-29,2236213-24,2250900
2020-04-29,2236213-24,2250905
2020-04-29,2236213-24,2250908
2020-04-29,2236213-24,2250916
2020-04-29,2236213-24,2250919
2020-04-29,2236213-24,2250920
2020-04-29,2236213-24,2250927
2020-04-29,2236213-24,2250930
2020-04-29,2236213-24,2250936
2020-04-29,2236213-24,2250948
2020-04-29,2236213-24,2250952
2020-04-29,2236213-24,2250953
2020-04-29,2236213-24,2250964
2020-04-29,2236213-24,2250967
2020-04-29,2236213-32,2250884
2020-04-29,2236213-32,2250886
2020-04-29,2236213-32,2250892
2020-04-29,2236213-32,2250898
2020-04-29,2236213-32,2250900
2020-04-29,2236213-32,2250905
2020-04-29,2236213-32,2250908
2020-04-29,2236213-32,2250916
2020-04-29,2236213-32,2250919
2020-04-29,2236213-32,2250920
2020-04-29,2236213-32,2250927
2020-04-29,2236213-32,2250930
2020-04-29,2236213-32,2250936
2020-04-29,2236213-32,2250948
2020-04-29,2236213-32,2250952
2020-04-29,2236213-32,2250953
2020-04-29,2236213-32,2250964
2020-04-29,2236213-32,2250965
2020-04-29,2236213-32,2250966
2020-04-29,2236213-32,2250967
2020-04-29,2236213-33,2250884
2020-04-29,2236213-33,2250886
2020-04-29,2236213-33,2250892
2020-04-29,2236213-33,2250898
2020-04-29,2236213-33,2250900
2020-04-29,2236213-33,2250905
2020-04-29,2236213-33,2250908
2020-04-29,2236213-33,2250916
2020-04-29,2236213-33,2250919
2020-04-29,2236213-33,2250920
2020-04-29,2236213-33,2250927
2020-04-29,2236213-33,2250930
2020-04-29,2236213-33,2250936
2020-04-29,2236213-33,2250948
2020-04-29,2236213-33,2250952
2020-04-29,2236213-33,2250953
2020-04-29,2236213-33,2250964
2020-04-29,2236213-33,2250965
2020-04-29,2236213-33,2250966
2020-04-29,2236213-33,2250967
2020-04-29,2242218-40,2242276
2020-04-29,2242218-40,2246419
2020-04-29,2242218-40,2246428
2020-04-29,2242218-40,2247959
2020-04-29,2242218-40,2249936
2020-04-29,2242218-40,2250805
2020-04-29,2242218-40,2250844
2020-04-29,2242218-40,2250946
2020-04-29,2242218-41,2242276
2020-04-29,2242218-41,2246419
2020-04-29,2242218-41,2246428
2020-04-29,2242218-41,2247959
2020-04-29,2242218-41,2249936
2020-04-29,2242218-41,2250805
2020-04-29,2242218-41,2250844
2020-04-29,2242218-41,2250946
2020-04-29,2242276-6,2242276
2020-04-29,2242441-6,2242441
2020-04-29,2242488-39,2250360
2020-04-29,2242488-39,2250501
2020-04-29,2242488-39,2250872
2020-04-29,2242488-39,2250873
2020-04-29,2242488-39,2250874
2020-04-29,2242488-39,2250875
2020-04-29,2242488-39,2250877
2020-04-29,2242488-39,2250882
2020-04-29,2242488-39,2250911
2020-04-29,2242488-39,2250912
2020-04-29,2242488-39,2250913
2020-04-29,2242488-39,2250914
2020-04-29,2242488-39,2250925
2020-04-29,2242488-39,2250928
2020-04-29,2242488-39,2250929
2020-04-29,2242488-47,2250360
2020-04-29,2242488-47,2250501
2020-04-29,2242488-47,2250872
2020-04-29,2242488-47,2250873
2020-04-29,2242488-47,2250874
2020-04-29,2242488-47,2250875
2020-04-29,2242488-47,2250877
2020-04-29,2242488-47,2250882
2020-04-29,2242488-47,2250911
2020-04-29,2242488-47,2250912
2020-04-29,2242488-47,2250913
2020-04-29,2242488-47,2250914
2020-04-29,2242488-47,2250925
2020-04-29,2242488-47,2250928
2020-04-29,2242488-47,2250929
2020-04-29,2242488-50,2250360
2020-04-29,2242488-50,2250501
2020-04-29,2242488-50,2250872
2020-04-29,2242488-50,2250873
2020-04-29,2242488-50,2250874
2020-04-29,2242488-50,2250875
2020-04-29,2242488-50,2250877
2020-04-29,2242488-50,2250882
2020-04-29,2242488-50,2250911
2020-04-29,2242488-50,2250912
2020-04-29,2242488-50,2250913
2020-04-29,2242488-50,2250914
2020-04-29,2242488-50,2250925
2020-04-29,2242488-50,2250928
2020-04-29,2242488-50,2250929
2020-04-29,2242488-53,2250360
2020-04-29,2242488-53,2250501
2020-04-29,2242488-53,2250872
2020-04-29,2242488-53,2250873
2020-04-29,2242488-53,2250874
2020-04-29,2242488-53,2250875
2020-04-29,2242488-53,2250877
2020-04-29,2242488-53,2250882
2020-04-29,2242488-53,2250911
2020-04-29,2242488-53,2250912
2020-04-29,2242488-53,2250913
2020-04-29,2242488-53,2250914
2020-04-29,2242488-53,2250925
2020-04-29,2242488-53,2250928
2020-04-29,2242488-53,2250929
2020-04-29,2242488-56,2250360
2020-04-29,2242488-56,2250501
2020-04-29,2242488-56,2250872
2020-04-29,2242488-56,2250873
2020-04-29,2242488-56,2250874
2020-04-29,2242488-56,2250875
2020-04-29,2242488-56,2250877
2020-04-29,2242488-56,2250882
2020-04-29,2242488-56,2250911
2020-04-29,2242488-56,2250912
2020-04-29,2242488-56,2250913
2020-04-29,2242488-56,2250914
2020-04-29,2242488-56,2250925
2020-04-29,2242488-56,2250928
2020-04-29,2242488-56,2250929
2020-04-29,2242488-61,2250360
2020-04-29,2242488-61,2250501
2020-04-29,2242488-61,2250872
2020-04-29,2242488-61,2250873
2020-04-29,2242488-61,2250874
2020-04-29,2242488-61,2250875
2020-04-29,2242488-61,2250877
2020-04-29,2242488-61,2250882
2020-04-29,2242488-61,2250911
2020-04-29,2242488-61,2250912
2020-04-29,2242488-61,2250913
2020-04-29,2242488-61,2250914
2020-04-29,2242488-61,2250925
2020-04-29,2242488-61,2250928
2020-04-29,2242488-61,2250929
2020-04-29,2242488-64,2250360
2020-04-29,2242488-64,2250501
2020-04-29,2242488-64,2250872
2020-04-29,2242488-64,2250873
2020-04-29,2242488-64,2250874
2020-04-29,2242488-64,2250875
2020-04-29,2242488-64,2250877
2020-04-29,2242488-64,2250882
2020-04-29,2242488-64,2250911
2020-04-29,2242488-64,2250912
2020-04-29,2242488-64,2250913
2020-04-29,2242488-64,2250914
2020-04-29,2242488-64,2250925
2020-04-29,2242488-64,2250928
2020-04-29,2242488-64,2250929
2020-04-29,2242488-66,2250360
2020-04-29,2242488-66,2250501
2020-04-29,2242488-66,2250872
2020-04-29,2242488-66,2250873
2020-04-29,2242488-66,2250874
2020-04-29,2242488-66,2250875
2020-04-29,2242488-66,2250877
2020-04-29,2242488-66,2250882
2020-04-29,2242488-66,2250911
2020-04-29,2242488-66,2250912
2020-04-29,2242488-66,2250913
2020-04-29,2242488-66,2250914
2020-04-29,2242488-66,2250925
2020-04-29,2242488-66,2250928
2020-04-29,2242488-66,2250929
2020-04-29,2242681-59,2244163
2020-04-29,2242681-59,2244228
2020-04-29,2242681-59,2244229
2020-04-29,2242681-59,2244247
2020-04-29,2242681-59,2244248
2020-04-29,2242681-59,2244249
2020-04-29,2242681-59,2244888
2020-04-29,2242681-59,2244922
2020-04-29,2242681-59,2245018
2020-04-29,2242681-59,2246246
2020-04-29,2242681-59,2246247
2020-04-29,2242681-59,2247026
2020-04-29,2242681-59,2248007
2020-04-29,2242681-59,2250591
2020-04-29,2242681-59,2250724
2020-04-29,2242681-59,2250742
2020-04-29,2242681-59,2250754
2020-04-29,2242681-59,2250770
2020-04-29,2242681-59,2250784
2020-04-29,2242681-59,2250786
2020-04-29,2242681-59,2250787
2020-04-29,2242681-59,2250788
2020-04-29,2242681-59,2250806
2020-04-29,2242681-59,2250807
2020-04-29,2242681-59,2250808
2020-04-29,2242681-59,2250809
2020-04-29,2242681-59,2250810
2020-04-29,2242681-59,2250811
2020-04-29,2242681-59,2250812
2020-04-29,2242681-59,2250813
2020-04-29,2242681-59,2250814
2020-04-29,2242681-59,2250815
2020-04-29,2242681-59,2250830
2020-04-29,2242681-59,2250903
